2021-10-13 17:41:36.802 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:157 - No compute target or run config provided. Running local legacy run.
2021-10-13 17:41:36.804 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:199 - Submitting local legacy run.
2021-10-13 17:41:36.806 - INFO - 28314 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2021-10-13 17:41:36.815 - INFO - 28314 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-core, Version: 1.22.0 found.
2021-10-13 17:48:31.128 - INFO - 1130 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 17:48:31.146 - INFO - 1130 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=128.71[ms]
2021-10-13 17:48:31.146 - INFO - 1130 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:31.146 - INFO - 1130 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_4
2021-10-13 17:48:31.255 - INFO - 1130 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=108.59[ms]
2021-10-13 17:48:31.256 - INFO - 1130 - azureml.automl.runtime._ml_engine.training.train._log_activity:54 - ActivityStarted: TimeFit
2021-10-13 17:48:33.984 - INFO - 1130 - azureml.automl.runtime._ml_engine.training.train._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=2728.61[ms]
2021-10-13 17:48:33.985 - INFO - 1130 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2021-10-13 17:48:33.986 - INFO - 1130 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=0.98[ms]
2021-10-13 17:48:33.986 - INFO - 1130 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2021-10-13 17:48:33.987 - INFO - 1130 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 485, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 17:48:33.999 - INFO - 1130 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=12.72[ms]
2021-10-13 17:48:33.999 - INFO - 1130 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=RunCV, HowEnded=Success, Duration=14753.21[ms]
2021-10-13 17:48:33.999 - INFO - 1130 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: RunCVMean
2021-10-13 17:48:34.004 - INFO - 1130 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=RunCVMean, HowEnded=Success, Duration=5.15[ms]
2021-10-13 17:48:34.004 - INFO - 1130 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:34.005 - INFO - 1130 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2021-10-13 17:48:34.144 - INFO - 1130 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=139.75[ms]
2021-10-13 17:48:34.306 - INFO - 1130 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=15506.57[ms]
2021-10-13 17:48:34.439 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 902656000
2021-10-13 17:48:34.439 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1669378048
2021-10-13 17:48:34.440 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 59.36466
2021-10-13 17:48:34.440 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 169.528447
2021-10-13 17:48:35.613 - INFO - 28314 - azureml.automl.runtime.shared.resource_limits.__init__:78 - Limits set to mem_in_mb=None, wall_time_in_s=600, total_wall_time_in_s=31449600, cpu_time_in_s=None, num_processes=None, grace_period_in_s=None, 
2021-10-13 17:48:35.614 - INFO - 28314 - azureml.automl.runtime.shared.limit_function_call_spawn.execute:100 - Calling function <bound method ClientRunner._run of <azureml.automl.runtime.shared.runner.ClientRunner object at 0x7fcb3289a828>> with argument types: [<class 'azureml.automl.runtime.shared.datasets.ClientDatasets'>, <class 'azureml.automl.runtime.shared.pipeline_spec.PipelineSpec'>, <class 'azureml.automl.runtime.shared.problem_info.ProblemInfo'>], {'sets_to_run': <class 'list'>, 'subsample_percent': <class 'NoneType'>, 'random_state': <class 'NoneType'>, 'subsample_seed': <class 'int'>, 'include_models': <class 'bool'>}
2021-10-13 17:48:39.242 - INFO - 1761 - azureml.automl.runtime.distributed.utilities.horovod_initialized:58 - Horovod not found in current environment. Distribution via Horovod will be disabled.
2021-10-13 17:48:42.376 - INFO - 1761 - azureml.automl.runtime.featurization.data_transformer.__init__:174 - Feature sweeping enabled: False
2021-10-13 17:48:42.376 - INFO - 1761 - azureml.automl.runtime.featurization.data_transformer.__init__:175 - Feature sweeping timeout: 86400
2021-10-13 17:48:42.398 - INFO - 1761 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: Run
2021-10-13 17:48:42.398 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 17:48:42.398 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 17:48:42.398 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 17:48:42.480 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 17:48:42.499 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=100.53[ms]
2021-10-13 17:48:42.499 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:42.499 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2021-10-13 17:48:42.543 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=44.15[ms]
2021-10-13 17:48:42.544 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:42.544 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: class_labels
2021-10-13 17:48:42.565 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: train CV splits
2021-10-13 17:48:42.587 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y
2021-10-13 17:48:42.623 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X_raw
2021-10-13 17:48:42.704 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y_raw
2021-10-13 17:48:42.738 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X
2021-10-13 17:48:42.816 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized train CV splits
2021-10-13 17:48:42.839 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=294.84[ms]
2021-10-13 17:48:42.839 - INFO - 1761 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TrainFull
2021-10-13 17:48:42.841 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 17:48:42.841 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 17:48:42.841 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 17:48:42.864 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 17:48:42.886 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=44.66[ms]
2021-10-13 17:48:42.886 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:42.886 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: timeseries
2021-10-13 17:48:42.886 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=0.12[ms]
2021-10-13 17:48:42.886 - INFO - 1761 - azureml.automl.runtime._ml_engine.training.train._log_activity:54 - ActivityStarted: TimeFit
2021-10-13 17:48:44.505 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 902742016
2021-10-13 17:48:44.506 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1667153920
2021-10-13 17:48:44.506 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 59.598392
2021-10-13 17:48:44.507 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 202.601909
2021-10-13 17:48:46.082 - INFO - 1761 - azureml.automl.runtime._ml_engine.training.train._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=3195.78[ms]
2021-10-13 17:48:46.083 - INFO - 1761 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2021-10-13 17:48:46.087 - INFO - 1761 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=3.39[ms]
2021-10-13 17:48:46.088 - INFO - 1761 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2021-10-13 17:48:46.091 - INFO - 1761 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (18577,), 'y_pred': (18577,), 'y_test_unique': 995, 'y_pred_unique': 18577, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 17:48:46.117 - INFO - 1761 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=29.15[ms]
2021-10-13 17:48:46.118 - INFO - 1761 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TrainFull, HowEnded=Success, Duration=3278.91[ms]
2021-10-13 17:48:46.118 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 17:48:46.119 - INFO - 1761 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2021-10-13 17:48:46.206 - INFO - 1761 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=87.6[ms]
2021-10-13 17:48:46.359 - INFO - 1761 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=3961.34[ms]
2021-10-13 17:48:49.565 - INFO - 28314 - azureml.automl.runtime.pipeline_run_helper._log_activity:92 - ActivityCompleted: Activity=RunPipeline, HowEnded=Success, Duration=37913.55[ms]
2021-10-13 17:48:49.566 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._fit_pipeline_internal:302 - Pipeline execution finished with a score of 0.9455757711141193
2021-10-13 17:48:49.617 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][After executing pipeline]memory usage 905584640
2021-10-13 17:48:49.617 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][After executing pipeline]child memory usage 1021071360
2021-10-13 17:48:49.617 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][After executing pipeline]cpu time 59.703282
2021-10-13 17:48:49.617 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][After executing pipeline]child cpu time 215.700345
2021-10-13 17:48:49.619 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._log_activity:54 - ActivityStarted: SaveModelArtifacts
2021-10-13 17:48:49.619 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._save_artifacts_internal:522 - Saving the partially trained fitted models.
2021-10-13 17:48:52.074 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._save_artifacts_internal:628 - Updating child run properties with model name AutoMLda31af36f11 and size 10399 bytes.
2021-10-13 17:48:52.223 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._log_activity:92 - ActivityCompleted: Activity=SaveModelArtifacts, HowEnded=Success, Duration=2604.9[ms]
2021-10-13 17:48:52.647 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._log_metrics_info:839 - run_id:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11, pipeline_id:cd48cf226225aeb2007bef2af01d0b0c41c9247a,The following metrics have been logged for the child run: {'mean_absolute_error': 2.103165531065115, 'predicted_true': <class 'dict'>, 'median_absolute_error': 1.3685751169970843, 'normalized_mean_absolute_error': 0.01097170186793842, 'normalized_root_mean_squared_log_error': 0.03379537510474998, 'explained_variance': 0.8627637456508609, 'root_mean_squared_log_error': 0.1774657412893001, 'normalized_median_absolute_error': 0.007139522755475425, 'root_mean_squared_error': 3.8468279551302564, 'residuals': <class 'dict'>, 'spearman_correlation': 0.9455757711141193, 'mean_absolute_percentage_error': 74.75944138259837, 'r2_score': 0.8627349952696782, 'normalized_root_mean_squared_error': 0.020067963665972438, 'predict_time': 0.0012054, 'train time': 2.664076, 'fit_time': 2.6628706}.
2021-10-13 17:48:52.647 - INFO - 28314 - azureml.automl.runtime.fit_pipeline._run_model_explanability:419 - Bypassing model explanations as the explanations for the best run will be performed during training
2021-10-13 17:48:52.880 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]memory usage 905605120
2021-10-13 17:48:52.880 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]child memory usage 1021091840
2021-10-13 17:48:52.881 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]cpu time 60.009469
2021-10-13 17:48:52.881 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]child cpu time 215.700345
2021-10-13 17:48:52.986 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]memory usage 905605120
2021-10-13 17:48:52.986 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]child memory usage 1021091840
2021-10-13 17:48:52.986 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]cpu time 60.061937
2021-10-13 17:48:52.987 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11][End fit_pipeline]child cpu time 215.700345
2021-10-13 17:48:52.987 - INFO - 28314 - azureml.train.automl.runtime._automl_job_phases.training_iteration_phase.run:61 - Child run completed with spearman_correlation=0.9455757711141193 after 2.664076 seconds.
2021-10-13 17:48:52.987 - INFO - 28314 - azureml.automl.core._run.run_lifecycle_utilities.complete_run:74 - Marking run AutoML_da31af36-f0af-4319-aa5b-99a66fdc7172_11 as Completed.
2021-10-13 17:48:54.554 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 905629696
2021-10-13 17:48:54.554 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1021116416
2021-10-13 17:48:54.555 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 60.155454
2021-10-13 17:48:54.555 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 215.700345
2021-10-13 17:48:59.019 - INFO - 28314 - azureml.train.automl.runtime._experiment_drivers.local_experiment_driver._log_activity:92 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=48924.86[ms]
2021-10-13 17:48:59.019 - INFO - 28314 - azureml.train.automl.runtime._experiment_drivers.local_experiment_driver._execute_all_iterations:633 - Start iteration: 12
2021-10-13 17:48:59.020 - INFO - 28314 - azureml.train.automl.runtime._experiment_drivers.local_experiment_driver._log_activity:54 - ActivityStarted: FitIteration
2021-10-13 17:48:59.028 - INFO - 28314 - azureml.train.automl.runtime._experiment_drivers.local_experiment_driver._log_activity:54 - ActivityStarted: GetPipeline
2021-10-13 17:48:59.029 - INFO - 28314 - azureml.train.automl.runtime._experiment_drivers.local_experiment_driver.get_next_tasks:354 - Querying Jasmine for a max of next 1 tasks.
